file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,error
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.0,4.0,True,0.1,True,3,6.536620378494263,0.0,0,0,0,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.0,4.0,False,0.1,True,10,10.473344087600708,61.9,105,65,40,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.0,5.0,True,0.1,True,3,6.480821371078491,0.0,0,0,0,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.0,5.0,False,0.1,True,10,10.09816288948059,60.44,91,55,36,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.5,2.5,True,0.1,True,3,8.474164009094238,50.0,2,1,1,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.5,2.5,False,0.1,True,10,11.39430546760559,48.72,117,57,60,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.5,3.5,True,0.1,True,3,8.141974687576294,75.0,4,3,1,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.5,3.5,False,0.1,True,10,10.197638273239136,63.11,103,65,38,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.5,4.0,True,0.1,True,3,5.779162406921387,0.0,0,0,0,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.5,4.0,False,0.1,True,10,9.937857866287231,61.9,105,65,40,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.5,5.0,True,0.1,True,3,6.8723626136779785,0.0,0,0,0,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.5,5.0,False,0.1,True,10,9.6559157371521,61.54,91,56,35,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.0,2.5,True,0.1,True,4,6.754434823989868,68.87,106,73,33,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.0,2.5,False,0.1,True,13,7.18750786781311,44.92,118,53,65,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.0,3.5,True,0.1,True,4,8.99215292930603,62.5,104,65,39,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.0,3.5,False,0.1,True,13,11.372189044952393,62.26,106,66,40,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.0,4.0,True,0.1,True,4,6.649715900421143,56.6,106,60,46,
