file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,error
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.0,4.0,True,0.1,True,5,10.080687761306763,82.76,58,48,10,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.0,4.0,False,0.1,True,7,13.372496843338013,80.0,60,48,12,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.5,2.5,True,0.1,True,5,11.090075731277466,52.13,94,49,45,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.5,2.5,False,0.1,True,7,12.510509490966797,50.0,98,49,49,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.5,3.5,True,0.1,True,5,15.208436250686646,79.69,64,51,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.5,3.5,False,0.1,True,7,16.14229917526245,80.0,65,52,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.5,4.0,True,0.1,True,5,9.7894606590271,82.76,58,48,10,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.5,4.0,False,0.1,True,7,10.42073941230774,80.0,60,48,12,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,3.0,2.5,True,0.1,True,5,12.054730892181396,50.0,90,45,45,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,3.0,2.5,False,0.1,True,7,12.38142704963684,50.0,98,49,49,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,3.0,3.5,True,0.1,True,5,12.127434492111206,78.69,61,48,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,3.0,3.5,False,0.1,True,7,12.014620542526245,80.0,65,52,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,3.0,4.0,True,0.1,True,5,13.964775323867798,80.0,55,44,11,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,3.0,4.0,False,0.1,True,7,10.907557010650635,80.0,60,48,12,
