file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,ocr_text_hash,error
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,3.0,4.0,True,0.5,True,8,10.046972274780273,75.12,213,160,53,0ebeb6358a82e347,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,3.0,5.0,True,0.5,True,8,13.07290267944336,75.71,140,106,34,5ffaffc505445515,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,2.0,2.5,True,0.5,True,8,10.309003829956055,67.53,231,156,75,3276c377f492cd66,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,2.0,3.5,True,0.5,True,8,9.078639030456543,44.07,177,78,99,cffbea8a96e458f9,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,2.0,4.0,True,0.5,True,8,10.950778722763062,30.16,126,38,88,be0e099bf828ac01,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,2.0,5.0,True,0.5,True,8,15.718681573867798,32.73,110,36,74,ecdaef9db19dd7e7,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,2.5,2.5,True,0.5,True,8,8.124207019805908,64.6,226,146,80,ac8523d8b0c787c7,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,2.5,3.5,True,0.5,True,8,9.331442594528198,44.07,177,78,99,cffbea8a96e458f9,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,2.5,4.0,True,0.5,True,8,11.095103740692139,30.16,126,38,88,be0e099bf828ac01,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,2.5,5.0,True,0.5,True,8,15.000709295272827,33.64,107,36,71,9a66934210dec81d,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,3.0,2.5,True,0.5,True,8,9.262852907180786,64.52,217,140,77,5d5331ddd83e628b,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,3.0,3.5,True,0.5,True,8,10.273557662963867,45.25,179,81,98,4d55eabbc91df524,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,3.0,4.0,True,0.5,True,8,12.226295948028564,31.01,129,40,89,52bcfd44a2a9a6e7,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Modern,line,0.7,3.0,5.0,True,0.5,True,8,15.13168740272522,33.64,107,36,71,9a66934210dec81d,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,2.0,2.5,True,0.5,True,8,6.449944257736206,85.94,256,220,36,656df7ed14a986cd,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,2.0,3.5,True,0.5,True,8,6.42499852180481,84.65,254,215,39,be5ed6f723e9335b,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,2.0,4.0,True,0.5,True,8,7.312889337539673,75.94,266,202,64,ba3f8d2e485e2aa3,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,2.0,5.0,True,0.5,True,8,14.734151840209961,55.45,220,122,98,79093b293d2e37de,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,2.5,2.5,True,0.5,True,8,6.713908910751343,86.67,255,221,34,36def631e78e223d,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,2.5,3.5,True,0.5,True,8,6.7685699462890625,84.65,254,215,39,be5ed6f723e9335b,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,2.5,4.0,True,0.5,True,8,7.586193799972534,75.94,266,202,64,ba3f8d2e485e2aa3,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,2.5,5.0,True,0.5,True,8,16.63387155532837,58.26,242,141,101,551022d0ad98701e,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,3.0,2.5,True,0.5,True,8,7.68679666519165,85.88,255,219,36,f26fa5cdb06a9007,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,3.0,3.5,True,0.5,True,8,7.384697914123535,83.2,256,213,43,0bb5da948e3b2ab7,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,3.0,4.0,True,0.5,True,8,11.898986339569092,75.09,265,199,66,e29c4224e2fc67c4,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock,line,0.7,3.0,5.0,True,0.5,True,8,18.808242797851562,58.26,242,141,101,551022d0ad98701e,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,2.0,2.5,True,0.5,True,8,8.130465984344482,85.94,256,220,36,c023a5d5e963b0e8,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,2.0,3.5,True,0.5,True,8,8.085616827011108,83.08,260,216,44,6210b72cbb6e5775,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,2.0,4.0,True,0.5,True,8,9.0638267993927,76.06,259,197,62,c1383ccbd51db012,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,2.0,5.0,True,0.5,True,8,12.268979549407959,75.86,116,88,28,75d43d81b686572b,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,2.5,2.5,True,0.5,True,8,8.351555585861206,85.77,253,217,36,a833122e9dabb923,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,2.5,3.5,True,0.5,True,8,8.353543758392334,83.08,260,216,44,6210b72cbb6e5775,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,2.5,4.0,True,0.5,True,8,9.230064630508423,76.06,259,197,62,c1383ccbd51db012,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,2.5,5.0,True,0.5,True,8,13.215265274047852,77.05,122,94,28,9884dcfa584ce6d1,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,3.0,2.5,True,0.5,True,8,9.224284410476685,84.8,250,212,38,d5e0731aa4dc10b2,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,3.0,3.5,True,0.5,True,8,8.886592388153076,81.89,254,208,46,128123919c11812b,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,3.0,4.0,True,0.5,True,8,10.26134967803955,74.9,255,191,64,5734dbc660954a87,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Woodblock-Stacks,line,0.7,3.0,5.0,True,0.5,True,8,13.29481840133667,77.05,122,94,28,9884dcfa584ce6d1,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,2.0,2.5,True,0.5,True,8,7.357544422149658,66.8,259,173,86,00fb356c8221b975,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,2.0,3.5,True,0.5,True,8,8.83440375328064,52.88,208,110,98,f2f5f83641edec03,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,2.0,4.0,True,0.5,True,8,10.453531265258789,46.32,136,63,73,af5f03265ede9c67,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,2.0,5.0,True,0.5,True,8,14.4200119972229,31.82,88,28,60,e7b6e8f776eeedd3,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,2.5,2.5,True,0.5,True,8,7.52241063117981,66.93,254,170,84,ee9d86036aaeb644,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,2.5,3.5,True,0.5,True,8,9.171863555908203,52.88,208,110,98,f2f5f83641edec03,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,2.5,4.0,True,0.5,True,8,10.968661308288574,46.32,136,63,73,af5f03265ede9c67,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,2.5,5.0,True,0.5,True,8,14.452319860458374,47.42,97,46,51,4a168f910a894d55,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,3.0,2.5,True,0.5,True,8,11.581459283828735,65.81,234,154,80,cd62b86ae4ee0a91,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,3.0,3.5,True,0.5,True,8,14.43465542793274,47.47,158,75,83,57a32bd825b5358f,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,3.0,4.0,True,0.5,True,8,14.372878074645996,45.08,122,55,67,24c354e3b70ab258,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 3,Modern,line,0.7,3.0,5.0,True,0.5,True,8,14.727256536483765,47.42,97,46,51,4a168f910a894d55,
