file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,ocr_text_hash,error
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,2.5,5.0,True,0.5,True,8,10.994571685791016,36.76,68,25,43,4d801ac34bc75e56,
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,3.0,2.5,True,0.5,True,8,10.838069915771484,36.32,212,77,135,30eac3eb2c3fa17b,
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,3.0,3.5,True,0.5,True,8,15.239725589752197,45.65,138,63,75,f35637a6415fcc2a,
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,3.0,4.0,True,0.5,True,8,14.459921598434448,38.1,84,32,52,2afd4ad0de38bf6b,
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,3.0,5.0,True,0.5,True,8,10.780424356460571,39.44,71,28,43,a13641bc4f27408c,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,2.0,2.5,True,0.5,True,7,4.554871559143066,76.87,294,226,68,3a869173444886a7,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,2.0,3.5,True,0.5,True,7,8.288847923278809,64.42,312,201,111,9dfb0d548fc428df,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,2.0,4.0,True,0.5,True,7,20.299816608428955,48.39,248,120,128,0805bae17158893c,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,2.0,5.0,True,0.5,True,7,29.346129417419434,38.53,109,42,67,c65d4c238553a6c7,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,2.5,2.5,True,0.5,True,7,4.71985387802124,76.53,294,225,69,70878a58a311cc32,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,2.5,3.5,True,0.5,True,7,8.508373498916626,64.42,312,201,111,9dfb0d548fc428df,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,2.5,4.0,True,0.5,True,7,19.696423292160034,48.96,241,118,123,b45bda9d52e6a51d,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,2.5,5.0,True,0.5,True,7,29.286579608917236,31.03,87,27,60,39846261b8edcb1e,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,3.0,2.5,True,0.5,True,7,7.731433868408203,74.81,266,199,67,113285c8040be1a5,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,3.0,3.5,True,0.5,True,7,9.206199169158936,64.0,275,176,99,61c765c3cd14d44f,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,3.0,4.0,True,0.5,True,7,19.53056311607361,48.96,241,118,123,b45bda9d52e6a51d,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock,line,0.7,3.0,5.0,True,0.5,True,7,29.167359828948975,32.94,85,28,57,9e77e648174d41e6,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,2.0,2.5,True,0.5,True,7,6.826010465621948,77.03,296,228,68,1e0276333cc9c3c2,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,2.0,3.5,True,0.5,True,7,8.711758613586426,69.82,285,199,86,6d3e2587929e0799,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,2.0,4.0,True,0.5,True,7,11.016011953353882,62.5,152,95,57,df7e814339f6937c,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,2.0,5.0,True,0.5,True,7,9.324532270431519,80.65,31,25,6,f142b77f84da7fb4,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,2.5,2.5,True,0.5,True,7,6.049408674240112,77.03,296,228,68,028e3fbf0605cde1,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,2.5,3.5,True,0.5,True,7,8.165096998214722,69.82,285,199,86,6d3e2587929e0799,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,2.5,4.0,True,0.5,True,7,11.146435499191284,61.22,147,90,57,9e5b91849d748008,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,2.5,5.0,True,0.5,True,7,9.221478700637817,84.21,38,32,6,e2f47f513d272883,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,3.0,2.5,True,0.5,True,7,7.056907653808594,76.63,261,200,61,0f53f845b5883a44,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,3.0,3.5,True,0.5,True,7,8.440864324569702,71.65,261,187,74,c9ef4028fcd095f5,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,3.0,4.0,True,0.5,True,7,11.211216926574707,61.22,147,90,57,9e5b91849d748008,
uchen high quality pdf,uchen high quality pdf - page 9,Woodblock-Stacks,line,0.7,3.0,5.0,True,0.5,True,7,8.835186004638672,88.24,34,30,4,a79f1c239f94eeba,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,2.0,2.5,True,0.5,True,7,8.321062803268433,32.13,221,71,150,0f910fdee0202d6e,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,2.0,3.5,True,0.5,True,7,12.898669481277466,35.96,114,41,73,1eb1444fc027926b,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,2.0,4.0,True,0.5,True,7,13.9786536693573,49.09,110,54,56,035ff6e9649cc614,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,2.0,5.0,True,0.5,True,7,10.789231777191162,61.04,77,47,30,afec67bb4a31d8d3,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,2.5,2.5,True,0.5,True,7,9.094402313232422,31.12,196,61,135,246288752cc0a338,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,2.5,3.5,True,0.5,True,7,12.99746823310852,35.96,114,41,73,1eb1444fc027926b,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,2.5,4.0,True,0.5,True,7,14.768961668014526,46.85,111,52,59,7a6a3c191df44488,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,2.5,5.0,True,0.5,True,7,10.38408613204956,51.85,81,42,39,960dddafce1fec48,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,3.0,2.5,True,0.5,True,7,9.090301752090454,33.33,192,64,128,2370e6c65964060c,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,3.0,3.5,True,0.5,True,7,12.508630514144897,34.23,111,38,73,3f1a3205e686ce54,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,3.0,4.0,True,0.5,True,7,14.15632677078247,46.85,111,52,59,7a6a3c191df44488,
uchen high quality pdf,uchen high quality pdf - page 9,Modern,line,0.7,3.0,5.0,True,0.5,True,7,10.800631999969482,48.81,84,41,43,526081c406d3d840,
